,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
8190573,BTC,1,Bitcoin,"$69,306,641,346 ",$4194.47,"16,523,337","$2,066,190,000",0.36%,-0.10%,-4.47%,r_20170824-141506
8191629,BTC,1,Bitcoin,"$68,948,397,206 ",$4177.64,"16,504,150","$2,890,310,000",0.09%,11.05%,30.53%,r_20170813-090505
8192678,BTC,1,Bitcoin,"$75,788,106,207 ",$4584.47,"16,531,487","$2,419,750,000",0.49%,5.39%,13.32%,r_20170829-201505
8193744,BTC,1,Bitcoin,"$71,657,271,086 ",$4336.59,"16,523,875","$1,950,890,000",2.13%,4.82%,0.52%,r_20170824-225505
8194801,BTC,1,Bitcoin,"$70,578,701,585 ",$4271.42,"16,523,475","$2,119,740,000",0.81%,1.42%,-2.46%,r_20170824-161505
8195869,BTC,1,Bitcoin,"$75,652,173,029 ",$4574.02,"16,539,537","$2,975,530,000",1.32%,-4.79%,5.98%,r_20170902-162006
8196929,BTC,1,Bitcoin,"$52,698,773,715 ",$3195.55,"16,491,300","$1,508,690,000",-0.45%,1.90%,18.80%,r_20170806-060505
8197956,BTC,1,Bitcoin,"$68,287,016,814 ",$4133.04,"16,522,225","$2,249,940,000",-1.19%,1.07%,-3.87%,r_20170823-194005
8199013,BTC,1,Bitcoin,"$66,431,501,381 ",$4024.17,"16,508,125","$2,940,750,000",-2.53%,-5.58%,17.68%,r_20170815-140505
8200065,BTC,1,Bitcoin,"$71,434,792,108 ",$4321.90,"16,528,562","$1,545,620,000",-0.57%,-0.97%,5.57%,r_20170828-015005
8201130,BTC,1,Bitcoin,"$70,923,760,697 ",$4296.74,"16,506,412","$2,497,070,000",1.20%,6.39%,28.18%,r_20170814-171505
8202170,BTC,1,Bitcoin,"$68,849,149,387 ",$4168.93,"16,514,825","$2,737,690,000",-0.24%,-3.22%,13.25%,r_20170819-032005
8203234,BTC,1,Bitcoin,"$73,792,734,346 ",$4459.52,"16,547,237","$2,451,620,000",-0.44%,9.52%,-2.76%,r_20170906-043505
8204317,BTC,1,Bitcoin,"$74,600,000,386 ",$4509.75,"16,541,937","$1,914,060,000",-0.67%,0.13%,3.34%,r_20170903-213005
8205372,BTC,1,Bitcoin,"$47,241,913,475 ",$2865.33,"16,487,425","$994,448,000",0.02%,3.93%,3.37%,r_20170804-120005
8206403,BTC,1,Bitcoin,"$71,368,125,009 ",$4323.70,"16,506,262","$2,578,930,000",0.67%,7.60%,29.46%,r_20170814-152505
8207445,BTC,1,Bitcoin,"$65,707,523,307 ",$3977.42,"16,520,137","$3,640,530,000",0.90%,-1.76%,-3.75%,r_20170822-133505
8208498,BTC,1,Bitcoin,"$70,831,202,000 ",$4290.20,"16,510,000","$2,274,760,000",-0.32%,3.85%,29.26%,r_20170816-183005
8209548,BTC,1,Bitcoin,"$70,783,123,955 ",$4288.21,"16,506,450","$2,506,820,000",-0.18%,6.25%,27.76%,r_20170814-181505
8210601,BTC,1,Bitcoin,"$78,065,203,806 ",$4720.91,"16,536,050","$1,940,200,000",0.36%,3.26%,9.47%,r_20170901-004505
8211668,BTC,1,Bitcoin,"$65,398,951,162 ",$3961.61,"16,508,175","$3,011,970,000",-1.36%,-7.34%,15.93%,r_20170815-150005
8212707,BTC,1,Bitcoin,"$57,532,816,355 ",$3486.70,"16,500,650","$1,698,320,000",0.37%,2.78%,23.31%,r_20170811-093505
8213762,BTC,1,Bitcoin,"$71,808,362,426 ",$4339.89,"16,546,125","$2,812,140,000",0.30%,3.45%,-4.82%,r_20170905-184005
8214842,BTC,1,Bitcoin,"$80,218,527,673 ",$4850.36,"16,538,675","$2,853,860,000",0.13%,2.83%,11.74%,r_20170902-045005
8215926,BTC,1,Bitcoin,"$75,353,902,615 ",$4555.90,"16,539,850","$2,809,890,000",-0.20%,-5.96%,5.33%,r_20170902-200505
8217003,BTC,1,Bitcoin,"$74,742,875,928 ",$4520.84,"16,532,962","$2,640,870,000",-0.19%,2.27%,7.78%,r_20170830-123505
8218074,BTC,1,Bitcoin,"$71,115,895,333 ",$4308.38,"16,506,412","$2,500,500,000",1.06%,6.65%,28.42%,r_20170814-174005
8219109,BTC,1,Bitcoin,"$56,144,050,913 ",$3403.50,"16,495,975","$1,681,350,000",-0.81%,0.94%,23.86%,r_20170808-141505
8220127,BTC,1,Bitcoin,"$52,743,500,052 ",$3198.17,"16,491,775","$1,271,720,000",-0.11%,0.89%,18.53%,r_20170806-133505
8221158,BTC,1,Bitcoin,"$68,086,268,466 ",$4121.13,"16,521,262","$2,429,650,000",0.30%,7.35%,0.20%,r_20170823-081005
8222201,BTC,1,Bitcoin,"$53,407,245,920 ",$3238.26,"16,492,575","$1,108,780,000",-0.35%,-0.35%,18.29%,r_20170806-232005
8223228,BTC,1,Bitcoin,"$64,584,775,580 ",$3913.55,"16,502,862","$2,210,870,000",1.24%,11.48%,21.75%,r_20170812-171005
8224256,BTC,1,Bitcoin,"$53,716,539,423 ",$3257.10,"16,492,137","$1,161,280,000",-0.20%,-0.15%,19.14%,r_20170806-191505
8225283,BTC,1,Bitcoin,"$55,553,937,416 ",$3368.00,"16,494,637","$1,450,220,000",0.03%,5.04%,17.26%,r_20170808-012005
8226311,BTC,1,Bitcoin,"$69,279,783,409 ",$4197.22,"16,506,112","$2,606,240,000",-0.12%,3.85%,26.94%,r_20170814-112505
8227367,BTC,1,Bitcoin,"$77,058,129,035 ",$4659.23,"16,538,812","$2,928,230,000",-2.53%,-0.87%,7.48%,r_20170902-062005
8228434,BTC,1,Bitcoin,"$68,426,251,507 ",$4143.37,"16,514,637","$2,889,970,000",-0.30%,-4.19%,14.34%,r_20170819-002506
8229477,BTC,1,Bitcoin,"$56,429,001,506 ",$3419.88,"16,500,287","$1,573,870,000",0.61%,2.33%,23.00%,r_20170811-024504
8230514,BTC,1,Bitcoin,"$63,355,389,602 ",$3838.95,"16,503,312","$2,263,250,000",0.65%,6.39%,18.20%,r_20170812-222005
8231548,BTC,1,Bitcoin,"$71,592,846,754 ",$4336.05,"16,511,075","$2,172,300,000",0.31%,6.89%,28.91%,r_20170817-060005
8232607,BTC,1,Bitcoin,"$77,704,509,164 ",$4699.30,"16,535,337","$1,888,020,000",0.45%,3.13%,11.25%,r_20170831-170005
8233675,BTC,1,Bitcoin,"$71,812,144,614 ",$4348.68,"16,513,550","$2,677,640,000",0.58%,-2.32%,24.66%,r_20170818-110505
8234728,BTC,1,Bitcoin,"$71,337,497,481 ",$4316.65,"16,526,125","$1,593,280,000",0.21%,-2.64%,5.36%,r_20170826-171505
8235783,BTC,1,Bitcoin,"$67,420,433,022 ",$4081.52,"16,518,462","$1,984,260,000",0.07%,-1.17%,-0.15%,r_20170821-052505
8236836,BTC,1,Bitcoin,"$67,814,276,640 ",$4107.84,"16,508,500","$3,156,900,000",-0.50%,-3.88%,20.57%,r_20170815-191004
8237881,BTC,1,Bitcoin,"$70,095,263,303 ",$4242.14,"16,523,562","$2,134,460,000",-0.23%,0.74%,-2.91%,r_20170824-171505
8238937,BTC,1,Bitcoin,"$70,564,441,393 ",$4273.03,"16,513,912","$2,510,170,000",0.35%,-1.60%,21.08%,r_20170818-165505
8239991,BTC,1,Bitcoin,"$73,062,861,255 ",$4421.40,"16,524,825","$1,897,910,000",-0.59%,4.54%,5.25%,r_20170825-175506
8241043,BTC,1,Bitcoin,"$69,067,054,351 ",$4180.28,"16,522,112","$2,340,850,000",-1.11%,3.62%,-2.02%,r_20170823-180505
8242100,BTC,1,Bitcoin,"$66,014,471,344 ",$3995.97,"16,520,262","$3,665,810,000",0.77%,-0.83%,-2.68%,r_20170822-180005
8243161,BTC,1,Bitcoin,"$71,197,638,113 ",$4307.34,"16,529,375","$1,803,930,000",-0.19%,-1.07%,6.25%,r_20170828-133506
8244242,BTC,1,Bitcoin,"$75,232,001,352 ",$4546.41,"16,547,562","$2,382,040,000",0.91%,8.56%,-0.46%,r_20170906-083005
8245312,BTC,1,Bitcoin,"$68,588,430,418 ",$4155.82,"16,504,187","$2,898,450,000",-0.22%,10.62%,29.76%,r_20170813-094005
8246362,BTC,1,Bitcoin,"$77,790,753,128 ",$4704.32,"16,536,025","$1,935,860,000",-0.13%,3.00%,9.20%,r_20170901-001505
8247423,BTC,1,Bitcoin,"$52,097,225,546 ",$3159.49,"16,489,125","$1,472,510,000",1.59%,13.97%,14.13%,r_20170805-044505
8248448,BTC,1,Bitcoin,"$68,347,099,482 ",$4136.52,"16,522,850","$2,315,690,000",-1.04%,0.36%,-4.65%,r_20170824-034505
8249512,BTC,1,Bitcoin,"$75,229,565,366 ",$4550.25,"16,533,062","$2,594,850,000",0.68%,1.67%,8.35%,r_20170830-133005
8250572,BTC,1,Bitcoin,"$55,965,718,017 ",$3392.62,"16,496,312","$1,696,020,000",0.11%,1.63%,24.57%,r_20170808-184505
8251612,BTC,1,Bitcoin,"$72,315,425,564 ",$4374.67,"16,530,487","$1,783,830,000",-0.05%,2.39%,13.15%,r_20170829-073505
8252677,BTC,1,Bitcoin,"$65,746,899,330 ",$3983.55,"16,504,600","$3,150,230,000",0.48%,5.00%,23.38%,r_20170813-144005
8253715,BTC,1,Bitcoin,"$67,357,816,303 ",$4078.47,"16,515,462","$2,965,270,000",-0.32%,-5.99%,7.94%,r_20170819-110505
8254772,BTC,1,Bitcoin,"$75,410,262,685 ",$4561.10,"16,533,350","$2,067,010,000",0.47%,0.16%,9.01%,r_20170830-170505
8255836,BTC,1,Bitcoin,"$55,887,921,791 ",$3387.75,"16,497,062","$1,707,900,000",0.41%,-1.35%,25.02%,r_20170809-062506
8256872,BTC,1,Bitcoin,"$61,443,424,077 ",$3723.37,"16,502,100","$2,056,710,000",1.49%,8.74%,21.57%,r_20170812-051505
8257916,BTC,1,Bitcoin,"$72,760,371,986 ",$4401.62,"16,530,362","$1,825,250,000",-0.16%,2.93%,13.64%,r_20170829-044505
8258987,BTC,1,Bitcoin,"$71,255,764,463 ",$4311.90,"16,525,375","$1,624,910,000",-0.26%,-0.78%,4.52%,r_20170826-035505
8260046,BTC,1,Bitcoin,"$71,413,283,928 ",$4321.37,"16,525,612","$1,565,200,000",-0.66%,-1.09%,5.78%,r_20170826-093005
8261095,BTC,1,Bitcoin,"$53,459,534,821 ",$3241.32,"16,493,137","$1,031,460,000",0.26%,1.37%,17.89%,r_20170807-063505
8262121,BTC,1,Bitcoin,"$58,044,072,678 ",$3517.70,"16,500,575","$1,706,600,000",1.77%,3.93%,24.95%,r_20170811-081005
8263172,BTC,1,Bitcoin,"$77,861,376,380 ",$4708.68,"16,535,712","$1,931,450,000",-0.20%,3.54%,10.05%,r_20170831-205005
8264224,BTC,1,Bitcoin,"$46,452,874,868 ",$2817.52,"16,487,150","$900,831,000",0.70%,2.94%,2.55%,r_20170804-083005
8265253,BTC,1,Bitcoin,"$72,024,601,533 ",$4362.15,"16,511,262","$2,088,290,000",0.75%,5.90%,29.44%,r_20170817-080505
8266301,BTC,1,Bitcoin,"$67,676,123,070 ",$4098.01,"16,514,387","$2,822,510,000",1.26%,-5.59%,14.18%,r_20170818-222005
8267356,BTC,1,Bitcoin,"$72,422,827,352 ",$4381.81,"16,528,062","$1,482,150,000",0.12%,1.49%,6.31%,r_20170827-191006
8268418,BTC,1,Bitcoin,"$71,825,656,385 ",$4346.09,"16,526,500","$1,480,020,000",0.17%,-0.42%,5.11%,r_20170827-004005
8269481,BTC,1,Bitcoin,"$75,339,191,460 ",$4556.76,"16,533,500","$2,033,630,000",-0.29%,-0.31%,9.27%,r_20170830-192005
8270550,BTC,1,Bitcoin,"$68,404,917,710 ",$4140.53,"16,520,812","$3,469,440,000",1.24%,6.57%,0.29%,r_20170823-021506
8271595,BTC,1,Bitcoin,"$54,407,187,198 ",$3297.84,"16,497,825","$1,588,370,000",1.20%,-2.64%,21.63%,r_20170809-154505
8272644,BTC,1,Bitcoin,"$76,773,284,118 ",$4641.93,"16,539,087","$2,996,490,000",-0.88%,-2.60%,7.41%,r_20170902-095506
8273713,BTC,1,Bitcoin,"$69,062,854,091 ",$4181.50,"16,516,287","$3,178,280,000",1.82%,2.24%,7.05%,r_20170819-213505
8274776,BTC,1,Bitcoin,"$75,201,624,491 ",$4548.56,"16,533,062","$2,636,740,000",0.65%,2.17%,8.37%,r_20170830-130506
8275840,BTC,1,Bitcoin,"$63,632,555,039 ",$3855.87,"16,502,775","$2,095,620,000",1.75%,9.54%,20.18%,r_20170812-155005
8276887,BTC,1,Bitcoin,"$73,204,034,670 ",$4429.96,"16,524,762","$1,966,740,000",1.04%,4.48%,4.71%,r_20170825-161005
8277940,BTC,1,Bitcoin,"$68,444,923,678 ",$4145.74,"16,509,700","$2,481,440,000",0.89%,1.29%,24.72%,r_20170816-130506
8278994,BTC,1,Bitcoin,"$75,600,473,829 ",$4573.12,"16,531,487","$2,411,190,000",0.07%,5.15%,13.23%,r_20170829-195005
8280069,BTC,1,Bitcoin,"$75,519,665,992 ",$4567.70,"16,533,412","$2,041,410,000",0.04%,0.31%,9.39%,r_20170830-182506
8281143,BTC,1,Bitcoin,"$71,640,408,092 ",$4335.14,"16,525,512","$1,582,990,000",0.04%,-0.07%,5.71%,r_20170826-072505
8282196,BTC,1,Bitcoin,"$71,400,216,194 ",$4324.57,"16,510,362","$2,220,910,000",0.24%,2.96%,29.52%,r_20170816-231505
8283240,BTC,1,Bitcoin,"$66,679,327,952 ",$4039.99,"16,504,825","$3,103,090,000",0.38%,3.88%,24.51%,r_20170813-183005
8284274,BTC,1,Bitcoin,"$55,597,025,067 ",$3370.63,"16,494,550","$1,483,750,000",0.59%,4.30%,17.96%,r_20170807-233005
8285298,BTC,1,Bitcoin,"$55,106,705,134 ",$3340.19,"16,498,075","$1,479,400,000",0.55%,-2.32%,23.30%,r_20170809-202506
8286333,BTC,1,Bitcoin,"$70,984,778,057 ",$4298.90,"16,512,312","$2,497,090,000",0.57%,-0.57%,26.18%,r_20170817-203005
8287382,BTC,1,Bitcoin,"$67,148,686,801 ",$4068.44,"16,504,775","$3,113,620,000",0.84%,4.78%,25.49%,r_20170813-172005
8288417,BTC,1,Bitcoin,"$56,044,176,180 ",$3396.64,"16,499,887","$1,481,060,000",-0.43%,1.52%,22.96%,r_20170810-225005
8289461,BTC,1,Bitcoin,"$72,595,105,712 ",$4392.21,"16,528,150","$1,489,600,000",0.62%,1.22%,6.61%,r_20170827-201505
8290522,BTC,1,Bitcoin,"$71,586,910,039 ",$4335.30,"16,512,562","$2,560,050,000",-0.27%,-0.12%,27.23%,r_20170817-230005
8291578,BTC,1,Bitcoin,"$71,849,826,543 ",$4347.26,"16,527,612","$1,481,460,000",-0.09%,1.26%,5.36%,r_20170827-135505
8292629,BTC,1,Bitcoin,"$71,601,430,719 ",$4336.79,"16,510,237","$2,262,170,000",0.21%,4.89%,30.12%,r_20170816-212505
8293677,BTC,1,Bitcoin,"$68,956,894,573 ",$4175.53,"16,514,525","$2,931,990,000",0.70%,-3.75%,15.68%,r_20170818-233505
8294724,BTC,1,Bitcoin,"$67,747,064,656 ",$4103.75,"16,508,575","$3,155,820,000",-0.52%,-3.92%,20.47%,r_20170815-201005
8295775,BTC,1,Bitcoin,"$72,553,788,000 ",$4389.75,"16,528,000","$1,483,990,000",0.42%,1.83%,6.48%,r_20170827-183506
8296828,BTC,1,Bitcoin,"$67,250,906,405 ",$4071.18,"16,518,775","$2,460,810,000",-0.61%,-1.26%,-2.90%,r_20170821-115505
8297878,BTC,1,Bitcoin,"$56,601,931,028 ",$3430.35,"16,500,337","$1,577,550,000",0.47%,2.80%,23.15%,r_20170811-034505
8298921,BTC,1,Bitcoin,"$71,037,976,186 ",$4303.63,"16,506,525","$2,512,350,000",0.23%,7.09%,28.23%,r_20170814-190005
8299960,BTC,1,Bitcoin,"$67,905,541,730 ",$4113.11,"16,509,537","$2,507,920,000",-0.80%,-0.27%,23.49%,r_20170816-115005
8301003,BTC,1,Bitcoin,"$71,101,350,069 ",$4306.54,"16,510,087","$2,253,920,000",0.50%,4.54%,29.63%,r_20170816-193005
8302058,BTC,1,Bitcoin,"$71,105,701,466 ",$4302.65,"16,526,025","$1,605,420,000",0.20%,-2.79%,5.26%,r_20170826-162005
8303109,BTC,1,Bitcoin,"$72,389,130,011 ",$4384.44,"16,510,462","$2,225,930,000",1.47%,4.43%,31.22%,r_20170817-001005
8304152,BTC,1,Bitcoin,"$55,739,636,989 ",$3378.70,"16,497,362","$1,630,520,000",-0.30%,-2.24%,24.63%,r_20170809-095505
8305205,BTC,1,Bitcoin,"$66,680,579,572 ",$4030.28,"16,544,900","$3,342,040,000",-1.48%,-10.98%,-8.03%,r_20170905-055005
8306272,BTC,1,Bitcoin,"$63,128,251,575 ",$3825.21,"16,503,212","$2,284,960,000",-1.52%,7.22%,17.87%,r_20170812-211505
8307309,BTC,1,Bitcoin,"$71,196,903,936 ",$4311.74,"16,512,337","$2,517,840,000",-0.20%,-0.31%,26.55%,r_20170817-205505
8308358,BTC,1,Bitcoin,"$66,609,269,744 ",$4032.27,"16,519,050","$2,620,970,000",-0.02%,-1.99%,-5.36%,r_20170821-172005
8309423,BTC,1,Bitcoin,"$76,643,965,233 ",$4634.09,"16,539,162","$2,988,660,000",-0.18%,-2.90%,7.24%,r_20170902-104005
8310492,BTC,1,Bitcoin,"$69,189,082,817 ",$4189.13,"16,516,337","$3,019,280,000",1.08%,1.63%,6.66%,r_20170819-230005
8311546,BTC,1,Bitcoin,"$66,169,312,557 ",$4008.91,"16,505,562","$2,590,030,000",-1.50%,-1.27%,24.11%,r_20170814-033504
8312589,BTC,1,Bitcoin,"$70,054,538,759 ",$4242.14,"16,513,962","$2,483,670,000",-0.61%,-1.59%,19.91%,r_20170818-173005
8313649,BTC,1,Bitcoin,"$76,146,579,698 ",$4603.54,"16,540,875","$2,122,440,000",-1.46%,-1.50%,5.66%,r_20170903-094005
8314727,BTC,1,Bitcoin,"$70,696,555,246 ",$4277.09,"16,529,125","$1,717,550,000",-0.65%,-1.71%,5.29%,r_20170828-093505
8315804,BTC,1,Bitcoin,"$74,762,087,606 ",$4519.33,"16,542,737","$1,792,130,000",-0.52%,-3.40%,5.14%,r_20170904-061505
8316885,BTC,1,Bitcoin,"$79,981,209,023 ",$4836.23,"16,537,925","$2,499,660,000",-0.59%,2.76%,10.49%,r_20170901-215506
8317955,BTC,1,Bitcoin,"$63,573,510,245 ",$3848.36,"16,519,637","$3,000,280,000",-1.34%,-5.83%,-11.37%,r_20170822-021006
8318999,BTC,1,Bitcoin,"$52,019,956,233 ",$3154.67,"16,489,825","$1,636,860,000",-0.76%,10.26%,15.46%,r_20170805-121005
8320036,BTC,1,Bitcoin,"$75,539,751,642 ",$4568.78,"16,533,900","$1,939,490,000",0.42%,-0.38%,9.92%,r_20170830-231005
8321110,BTC,1,Bitcoin,"$71,886,275,122 ",$4350.38,"16,524,137","$2,028,980,000",-0.17%,4.71%,0.75%,r_20170825-040505
8322158,BTC,1,Bitcoin,"$55,312,520,505 ",$3353.59,"16,493,525","$1,184,700,000",2.58%,4.90%,20.59%,r_20170807-120005
8323207,BTC,1,Bitcoin,"$74,479,528,188 ",$4502.94,"16,540,200","$2,681,620,000",0.01%,-7.55%,3.64%,r_20170902-233005
8324269,BTC,1,Bitcoin,"$57,786,124,780 ",$3501.94,"16,501,175","$1,887,490,000",-1.02%,2.54%,22.34%,r_20170811-154005
8325314,BTC,1,Bitcoin,"$72,539,482,562 ",$4388.38,"16,529,900","$1,954,610,000",0.97%,0.36%,10.13%,r_20170828-221005
8326380,BTC,1,Bitcoin,"$71,378,629,924 ",$4323.04,"16,511,212","$2,072,240,000",-0.23%,5.59%,28.33%,r_20170817-074005
8327421,BTC,1,Bitcoin,"$56,351,305,400 ",$3415.36,"16,499,375","$1,336,310,000",0.74%,3.91%,24.16%,r_20170810-142505
8328457,BTC,1,Bitcoin,"$57,647,068,843 ",$3493.64,"16,500,575","$1,705,560,000",1.12%,3.30%,24.13%,r_20170811-080505
8329500,BTC,1,Bitcoin,"$70,603,198,937 ",$4277.19,"16,506,912","$2,439,060,000",0.19%,4.59%,26.88%,r_20170814-232505
8330539,BTC,1,Bitcoin,"$69,154,023,995 ",$4187.02,"16,516,287","$3,173,410,000",1.95%,2.35%,7.14%,r_20170819-214005
8331604,BTC,1,Bitcoin,"$77,473,937,651 ",$4685.37,"16,535,287","$1,856,960,000",0.03%,3.03%,11.10%,r_20170831-161005
8332664,BTC,1,Bitcoin,"$55,947,788,136 ",$3390.96,"16,499,100","$1,328,760,000",-0.20%,2.05%,23.28%,r_20170810-110005
8333702,BTC,1,Bitcoin,"$70,027,042,760 ",$4238.55,"16,521,462","$2,415,150,000",0.40%,7.56%,1.81%,r_20170823-120005
8334759,BTC,1,Bitcoin,"$71,640,251,495 ",$4335.56,"16,523,875","$2,034,640,000",1.13%,4.62%,0.48%,r_20170824-234005
8335811,BTC,1,Bitcoin,"$56,941,489,178 ",$3450.90,"16,500,475","$1,646,240,000",0.90%,2.84%,23.03%,r_20170811-061005
8336846,BTC,1,Bitcoin,"$54,152,418,109 ",$3282.40,"16,497,812","$1,581,270,000",0.46%,-3.10%,21.06%,r_20170809-153505
8337900,BTC,1,Bitcoin,"$73,157,544,666 ",$4421.09,"16,547,400","$2,343,830,000",0.21%,8.31%,-3.38%,r_20170906-061506
8338978,BTC,1,Bitcoin,"$71,135,695,946 ",$4304.54,"16,525,737","$1,559,480,000",-0.23%,-1.24%,5.79%,r_20170826-124005
8340037,BTC,1,Bitcoin,"$71,905,608,362 ",$4351.55,"16,524,137","$2,025,780,000",0.16%,4.77%,0.79%,r_20170825-041505
8341085,BTC,1,Bitcoin,"$56,126,333,876 ",$3401.73,"16,499,350","$1,333,600,000",0.51%,3.46%,23.67%,r_20170810-142006
8342120,BTC,1,Bitcoin,"$55,920,189,342 ",$3389.67,"16,497,237","$1,695,140,000",-0.01%,-1.78%,24.90%,r_20170809-074505
8343158,BTC,1,Bitcoin,"$67,521,465,883 ",$4088.19,"16,516,225","$3,276,080,000",-0.73%,-0.60%,5.56%,r_20170819-200505
8344205,BTC,1,Bitcoin,"$55,986,791,283 ",$3394.26,"16,494,550","$1,474,770,000",1.40%,4.94%,18.87%,r_20170807-231505
8345235,BTC,1,Bitcoin,"$70,642,137,429 ",$4278.01,"16,512,850","$2,603,250,000",-1.20%,-1.85%,25.33%,r_20170818-012505
8346300,BTC,1,Bitcoin,"$75,235,525,400 ",$4546.64,"16,547,500","$2,422,580,000",1.91%,9.19%,-0.51%,r_20170906-075505
8347374,BTC,1,Bitcoin,"$68,790,816,379 ",$4164.84,"16,517,037","$2,650,660,000",0.62%,2.37%,2.49%,r_20170820-085005
8348424,BTC,1,Bitcoin,"$68,748,218,823 ",$4162.45,"16,516,287","$3,139,770,000",1.20%,1.72%,6.42%,r_20170819-215005
8349476,BTC,1,Bitcoin,"$73,827,593,053 ",$4471.29,"16,511,475","$2,278,220,000",0.68%,8.31%,31.86%,r_20170817-112005
8350515,BTC,1,Bitcoin,"$53,823,839,373 ",$3263.94,"16,490,450","$1,842,200,000",-0.40%,14.03%,19.92%,r_20170805-191506
8351534,BTC,1,Bitcoin,"$53,387,992,506 ",$3237.23,"16,491,875","$1,280,480,000",0.99%,1.78%,19.61%,r_20170806-145005
8352566,BTC,1,Bitcoin,"$69,021,482,896 ",$4177.25,"16,523,187","$2,117,350,000",-0.03%,-1.22%,-5.05%,r_20170824-113006
8353628,BTC,1,Bitcoin,"$72,330,881,153 ",$4376.27,"16,527,975","$1,473,440,000",0.11%,1.62%,6.13%,r_20170827-180505
8354676,BTC,1,Bitcoin,"$53,402,012,824 ",$3237.82,"16,493,200","$1,039,110,000",-0.17%,1.49%,17.62%,r_20170807-071505
8355713,BTC,1,Bitcoin,"$71,304,452,154 ",$4314.67,"16,526,050","$1,601,080,000",0.04%,-2.70%,5.41%,r_20170826-165505
8356767,BTC,1,Bitcoin,"$68,949,743,183 ",$4176.39,"16,509,412","$2,765,180,000",-0.01%,-0.26%,24.98%,r_20170816-101505
8357825,BTC,1,Bitcoin,"$74,854,414,300 ",$4525.00,"16,542,412","$1,853,460,000",-0.40%,-2.01%,4.71%,r_20170904-023005
8358909,BTC,1,Bitcoin,"$72,676,909,102 ",$4392.19,"16,546,850","$2,693,410,000",-0.69%,4.42%,-4.35%,r_20170906-003005
8359976,BTC,1,Bitcoin,"$72,031,623,154 ",$4362.77,"16,510,525","$2,215,440,000",-0.29%,4.20%,30.47%,r_20170817-010005
8361035,BTC,1,Bitcoin,"$81,501,667,288 ",$4928.03,"16,538,387","$2,703,370,000",0.52%,4.12%,13.49%,r_20170902-015506
8362116,BTC,1,Bitcoin,"$80,777,550,365 ",$4884.22,"16,538,475","$2,801,070,000",-1.50%,3.22%,12.43%,r_20170902-032005
8363176,BTC,1,Bitcoin,"$56,126,299,837 ",$3401.71,"16,499,437","$1,345,830,000",-0.35%,3.68%,23.44%,r_20170810-153505
8364234,BTC,1,Bitcoin,"$74,838,825,069 ",$4524.69,"16,540,100","$2,715,990,000",0.99%,-6.89%,4.19%,r_20170902-225005
8365297,BTC,1,Bitcoin,"$67,196,384,058 ",$4067.43,"16,520,600","$3,770,070,000",-0.55%,1.73%,-1.79%,r_20170822-234005
8366339,BTC,1,Bitcoin,"$51,181,980,538 ",$3104.01,"16,488,987","$1,271,890,000",5.57%,12.37%,11.75%,r_20170805-034005
8367371,BTC,1,Bitcoin,"$71,884,950,504 ",$4350.02,"16,525,200","$1,608,760,000",-0.57%,-0.24%,5.38%,r_20170826-013505
8368434,BTC,1,Bitcoin,"$72,350,747,270 ",$4376.82,"16,530,437","$1,785,120,000",-0.11%,2.77%,13.37%,r_20170829-065005
8369508,BTC,1,Bitcoin,"$72,395,155,592 ",$4380.51,"16,526,650","$1,499,700,000",0.45%,1.26%,5.78%,r_20170827-025005
8370553,BTC,1,Bitcoin,"$51,689,087,078 ",$3134.70,"16,489,325","$1,572,330,000",0.37%,11.90%,14.06%,r_20170805-070506
8371590,BTC,1,Bitcoin,"$79,407,273,453 ",$4801.70,"16,537,325","$2,203,970,000",0.46%,2.36%,9.43%,r_20170901-153506
8372659,BTC,1,Bitcoin,"$67,036,953,370 ",$4060.80,"16,508,312","$3,119,760,000",3.07%,-5.07%,18.94%,r_20170815-154505
8373720,BTC,1,Bitcoin,"$74,610,248,129 ",$4508.86,"16,547,475","$2,421,090,000",1.84%,8.69%,-1.37%,r_20170906-073505
8374808,BTC,1,Bitcoin,"$69,721,324,414 ",$4214.30,"16,543,987","$2,798,710,000",2.20%,-6.82%,-3.16%,r_20170904-191006
8375874,BTC,1,Bitcoin,"$71,765,170,105 ",$4346.51,"16,510,987","$2,210,030,000",1.44%,7.01%,29.35%,r_20170817-051505
8376934,BTC,1,Bitcoin,"$74,920,581,799 ",$4529.01,"16,542,375","$1,859,960,000",-0.39%,-1.95%,4.71%,r_20170904-020505
8378005,BTC,1,Bitcoin,"$72,469,633,733 ",$4390.17,"16,507,250","$2,656,930,000",-0.95%,9.01%,28.49%,r_20170815-043505
8379048,BTC,1,Bitcoin,"$69,813,877,999 ",$4226.93,"16,516,450","$2,949,130,000",1.17%,1.80%,7.34%,r_20170819-234505
8380102,BTC,1,Bitcoin,"$67,074,673,160 ",$4060.37,"16,519,350","$2,740,310,000",0.82%,-1.88%,-5.91%,r_20170821-220505
8381155,BTC,1,Bitcoin,"$71,184,962,749 ",$4312.61,"16,506,237","$2,512,540,000",1.43%,8.18%,29.35%,r_20170814-144006
8382187,BTC,1,Bitcoin,"$53,422,027,588 ",$3239.50,"16,490,825","$1,925,110,000",0.12%,12.62%,19.04%,r_20170805-231505
