,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
15579,ECC,243,E-Currency Coin,"$3,451,206 ",$0.000139,"24,860,298,436","$1,442",-16.87%,-3.28%,-11.83%,r_20170804-053006
15580,CRT,760,CRTCoin,"$10,564 ",$0.133271,"79,270",**,Low Vol,-0.24%,2.25%,r_20170804-053006
15581,SEQ,232,Sequence,"$4,118,458 ",$0.091790,"44,868,072","$4,978",1.40%,3.56%,9.99%,r_20170804-053006
15582,BRAIN,935,Braincoin,? ,$0.012411,?,*,Low Vol,-0.24%,0.90%,r_20170804-053006
15583,ECO,446,EcoCoin,"$49,962 ",$0.124903,"400,010","$36,446",5.54%,20.04%,-50.90%,r_20170804-053006
15584,ECN,149,E-coin,"$11,590,006 ",$3.33,"3,477,955","$139,297",-0.01%,4.20%,8.98%,r_20170804-053006
15585,ANTX,933,Antimatter,? ,$0.000023,?,Low Vol,-0.04%,-54.62%,-42.90%,r_20170804-053006
15586,SKR,926,Sakuracoin,? ,$0.000963,?,Low Vol,-2.40%,-12.10%,-45.60%,r_20170804-053006
15587,DRS,696,Digital Rupees,"$28,365 ",$0.000056,"510,802,961",*,Low Vol,-0.25%,104.50%,r_20170804-053006
15588,BITB,217,BitBean,"$4,883,397 ",$0.002376,"2,055,077,000",*,"$58,850",-1.58%,0.57%,r_20170804-053006
15589,ASC,967,AsicCoin,? ,$0.000143,?,Low Vol,-0.03%,11.92%,-61.59%,r_20170804-053006
15590,RMC,914,Remicoin,? ,$0.805198,?,*,Low Vol,-0.25%,8.94%,r_20170804-053006
15591,STV,595,Sativacoin,"$90,433 ",$0.012772,"7,080,526",Low Vol,-0.28%,-1.40%,-9.71%,r_20170804-053006
15592,AMBER,534,AmberCoin,"$213,536 ",$0.004887,"43,698,253",**,Low Vol,-0.24%,-6.27%,r_20170804-053006
15593,BUMBA,439,BumbaCoin,"$85,909 ",$0.003883,"22,122,834",$552,-0.20%,25.45%,54.81%,r_20170804-053006
15594,LNK,374,Link Platform,"$498,661 ",$10.50,"47,503",*,"$1,121",-0.02%,-19.56%,r_20170804-053006
15595,PCS,847,Pabyosi Coin ...,? ,$0.077739,?,"$4,204",-1.66%,3.39%,-29.61%,r_20170804-053006
15596,RBIES,402,Rubies,"$239,026 ",$0.022950,"10,415,252",*,"$1,232",1.39%,-0.70%,r_20170804-053006
15597,QTL,593,Quatloo,"$95,555 ",$0.012627,"7,567,422",Low Vol,-0.29%,1.90%,-26.14%,r_20170804-053006
15598,BITS,399,Bitstar,"$285,667 ",$0.012377,"23,079,737","$1,892",-0.25%,-3.50%,-26.22%,r_20170804-053006
15599,CRX,632,Chronos,"$62,443 ",$0.000847,"73,729,962",Low Vol,-0.20%,6.76%,-37.39%,r_20170804-053006
15600,UNIFY,400,Unify,"$275,851 ",$0.018358,"15,025,876","$13,589",-11.99%,21.24%,-12.14%,r_20170804-053006
15601,BITZ,481,Bitz,"$917,693 ",$0.460946,"1,990,891",Low Vol,?,0.54%,?,r_20170804-053006
15602,FRC,435,Freicoin,"$94,928 ",$0.003332,"28,491,735","$30,412",-0.24%,2.10%,25.15%,r_20170804-053006
15603,VTC,106,Vertcoin,"$19,854,488 ",$0.519077,"38,249,600","$835,056",-1.96%,3.36%,3.01%,r_20170804-053006
15604,GTC,557,Global Tour Coin,"$145,627 ",$0.005137,"28,350,765",Low Vol,-0.25%,-51.48%,-34.29%,r_20170804-053006
15605,HERO,349,Sovereign Hero,"$785,750 ",$164.62,"4,773",*,"$6,804",-0.46%,3.75%,r_20170804-053006
15606,DUO,559,ParallelCoin,"$141,305 ",$0.478403,"295,368",Low Vol,1.36%,19.22%,-13.28%,r_20170804-053006
15607,FRK,645,Franko,"$50,207 ",$0.078824,"636,950",Low Vol,-0.24%,2.25%,?,r_20170804-053006
15608,XC,256,XCurrency,"$2,914,508 ",$0.499849,"5,830,777",*,$880,-0.24%,-17.44%,r_20170804-053006
15609,TRIG,274,Triggers,"$2,308,739 ",$0.071911,"32,105,593",*,"$15,074",1.66%,14.35%,r_20170804-053006
15610,MEN,932,PeopleCoin,? ,$0.001027,?,Low Vol,-0.25%,57.63%,-20.18%,r_20170804-053006
15611,FRN,398,Francs,"$290,195 ",$0.077850,"3,727,620",$615,0.67%,10.90%,1.85%,r_20170804-053006
15612,EUC,575,Eurocoin,"$117,291 ",$0.009862,"11,893,001",Low Vol,-9.70%,36.26%,-6.13%,r_20170804-053006
15613,ATMS,469,Atmos,"$3,893,061 ",$0.038871,"100,154,120",*,Low Vol,-0.24%,-7.57%,r_20170804-053006
15614,X2,1018,X2,? ,$0.000055,?,*,Low Vol,?,1.09%,r_20170804-053006
15615,UNB,371,UnbreakableCoin,"$528,791 ",$0.232114,"2,278,150","$202,929",-2.20%,-3.89%,-0.46%,r_20170804-053006
15616,VTR,287,vTorrent,"$1,810,831 ",$0.167422,"10,815,966","$13,190",-0.08%,6.76%,4.72%,r_20170804-053006
15617,TLE,942,Tattoocoin (L...,? ,$0.034956,?,*,Low Vol,-0.24%,-16.36%,r_20170804-053006
15618,VTY,922,Victoriouscoin,? ,$0.000026,?,Low Vol,1.76%,446.71%,-4.79%,r_20170804-053006
15619,UNI,581,Universe,"$111,453 ",$0.021768,"5,120,144",*,Low Vol,-0.24%,0.84%,r_20170804-053006
15620,XP,385,XP,"$421,509 ",$0.000003,"140,416,735,501","$3,063",-9.89%,120.83%,104.07%,r_20170804-053006
15621,PDC,272,Project Decorum,"$2,360,005 ",$0.047200,"50,000,000",*,"$3,888",-0.26%,4.09%,r_20170804-053006
15622,TER,846,TerraNova,? ,$616.91,?,"$4,294",-0.25%,22.80%,-61.31%,r_20170804-053006
15623,YAC,612,Yacoin,"$75,134 ",$0.000639,"117,655,588",Low Vol,-0.24%,-18.91%,-24.50%,r_20170804-053006
15624,UNO,181,Unobtanium,"$7,961,164 ",$40.25,"197,783","$12,715",-0.83%,0.13%,-15.40%,r_20170804-053006
15625,DSH,508,Dashcoin,"$373,772 ",$0.021485,"17,396,723",Low Vol,11.70%,-4.11%,-31.08%,r_20170804-053006
15626,ZEC,18,Zcash,"$357,758,619 ",$189.79,"1,884,994","$9,681,450",0.56%,3.54%,3.32%,r_20170804-053006
15627,NANOX,897,Project-X,? ,"$152,706",?,*,Low Vol,-0.21%,-18.49%,r_20170804-053006
15628,OMG,25,OmiseGo,"$231,383,247 ",$2.35,"98,312,024",*,"$22,601,500",5.98%,46.81%,r_20170804-053006
15629,DMB,797,Digital Money...,$290 ,$0.000689,"421,300",Low Vol,-0.24%,11.55%,14.53%,r_20170804-053006
15630,ITI,378,iTicoin,"$460,262 ",$14.38,"32,000",*,"$95,176",-0.99%,0.99%,r_20170804-053006
15631,GPL,956,Gold Pressed ...,? ,$0.282507,?,Low Vol,-0.49%,4.34%,37.71%,r_20170804-053006
15632,CVCOIN,850,CVCoin,? ,$0.347621,?,*,"$2,500",-0.26%,6.26%,r_20170804-053006
15633,KED,577,Darsek,"$113,015 ",$0.010828,"10,437,570",Low Vol,18.92%,57.61%,-2.75%,r_20170804-053006
15634,ZEN,184,ZenCash,"$7,725,659 ",$4.82,"1,602,688","$391,700",-1.58%,22.48%,27.54%,r_20170804-053006
15635,ZER,384,Zero,"$424,268 ",$0.355667,"1,192,880",$819,-0.43%,-6.02%,-5.19%,r_20170804-053006
15636,CRAVE,263,Crave,"$2,698,755 ",$2.03,"1,328,991",*,"$10,734",-0.13%,4.02%,r_20170804-053006
15637,CMT,732,Comet,"$17,222 ",$0.019731,"872,830",Low Vol,0.72%,-15.57%,-24.15%,r_20170804-053006
15638,ZENGOLD,1006,ZenGold,? ,$0.049388,?,*,Low Vol,-0.72%,?,r_20170804-053006
15639,ZET,208,Zetacoin,"$5,413,263 ",$0.032519,"166,462,063","$1,806,300",0.89%,13.33%,50.37%,r_20170804-053006
15640,INFX,377,Influxcoin,"$460,306 ",$0.275075,"1,673,383","$92,498",5.38%,9.11%,-8.14%,r_20170804-053006
15641,BITCNY,163,bitCNY,"$9,643,562 ",$0.138502,"69,627,600",*,"$872,345",0.11%,-5.25%,r_20170804-053006
15642,SOIL,893,SOILcoin,? ,$0.017948,?,Low Vol,-0.25%,11.36%,-56.96%,r_20170804-053006
15643,VTA,683,Virtacoin,"$32,870 ",$0.000006,"5,199,873,675",Low Vol,1.54%,-13.32%,-1.41%,r_20170804-053006
15644,BPC,467,Bitpark Coin,"$5,203,815 ",$0.069384,"75,000,000",*,Low Vol,-0.24%,11.44%,r_20170804-053006
15645,NBIT,958,netBit,? ,$0.013799,?,*,Low Vol,?,2.32%,r_20170804-053006
15646,DMC,804,DynamicCoin,? ,$0.999866,?,"$1,122,480",0.00%,0.02%,0.06%,r_20170804-053006
15647,SKC,973,Skeincoin,? ,$0.002915,?,Low Vol,-0.24%,5.03%,-18.12%,r_20170804-053006
15648,SLFI,787,Selfiecoin,"$3,005 ",$0.000028,"107,829,281",Low Vol,?,2.63%,3.12%,r_20170804-053006
15649,SHIFT,150,Shift,"$11,323,299 ",$1.03,"11,041,412",*,"$239,033",0.41%,27.68%,r_20170804-053006
15650,888,432,OctoCoin,"$97,636 ",$0.001971,"49,535,260",$837,-0.24%,-17.55%,-16.16%,r_20170804-053006
15651,AGRS,142,Agoras Tokens,"$12,268,746 ",$0.292113,"42,000,000",*,"$29,050",-0.25%,0.21%,r_20170804-053006
15652,ZSE,863,ZSEcoin,? ,$0.009025,?,"$1,233",-0.24%,16.48%,15.00%,r_20170804-053006
15653,WBB,265,Wild Beast Block,"$2,632,323 ",$1.11,"2,378,383",$676,-0.19%,-9.28%,-9.06%,r_20170804-053006
15654,ASAFE2,412,AllSafe,"$193,457 ",$0.024092,"8,030,000",*,"$14,608",0.42%,77.13%,r_20170804-053006
15655,SWT,174,Swarm City,"$8,821,262 ",$1.16,"7,573,394",*,"$42,507",0.75%,3.10%,r_20170804-053006
15656,DP,414,DigitalPrice,"$191,611 ",$0.008289,"23,117,077","$2,871",-0.21%,-14.08%,-29.40%,r_20170804-053006
15657,OFF,744,Cthulhu Offer...,"$14,940 ",$0.005702,"2,620,279",Low Vol,-0.25%,28.41%,-58.29%,r_20170804-053006
15658,CESC,712,CryptoEscudo,"$24,006 ",$0.000167,"144,105,100",**,Low Vol,-0.25%,-12.36%,r_20170804-053006
15659,CYP,638,Cypher,"$59,362 ",$0.009326,"6,365,285",*,Low Vol,?,1.02%,r_20170804-053006
15660,GYC,813,Gycoin,? ,$0.015549,?,"$108,314",-0.68%,-1.88%,-3.67%,r_20170804-053006
15661,POT,109,PotCoin,"$19,464,996 ",$0.089493,"217,502,025","$205,557",-0.73%,-3.07%,-11.72%,r_20170804-053006
15662,PIVX,46,PIVX,"$105,437,255 ",$1.95,"53,982,355",*,"$478,950",-0.83%,0.82%,r_20170804-053006
15663,POP,631,PopularCoin,"$62,712 ",$0.000019,"3,359,769,525",Low Vol,1.62%,20.82%,8.31%,r_20170804-053006
15664,CYC,993,Cycling Coin,? ,$0.000639,?,*,Low Vol,-0.25%,23.78%,r_20170804-053006
15665,TGC,572,Tigercoin,"$119,670 ",$0.002749,"43,536,800",Low Vol,-0.24%,-0.76%,-5.59%,r_20170804-053006
15666,RPC,703,RonPaulCoin,"$25,593 ",$0.030713,"833,308",Low Vol,-0.37%,-33.85%,-32.22%,r_20170804-053006
15667,ARDR,40,Ardor,"$146,709,070 ",$0.146856,"998,999,495",*,"$2,285,910",2.24%,-0.21%,r_20170804-053006
15668,LBTC,756,LiteBitcoin,"$11,884 ",$0.002777,"4,280,260",Low Vol,-14.14%,-23.37%,-54.24%,r_20170804-053006
15669,UNY,151,Unity Ingot,"$11,314,303 ",$0.056011,"202,000,000",*,"$43,458",-7.11%,5.54%,r_20170804-053006
15670,BTSR,489,BTSR,"$621,514 ",$0.189273,"3,283,690",*,Low Vol,-0.40%,9.04%,r_20170804-053006
15671,TIPS,320,FedoraCoin,"$1,364,976 ",$0.000003,"443,168,182,458","$26,082",0.10%,30.51%,3.12%,r_20170804-053006
15672,DUB,995,Dubstep,? ,$0.001138,?,*,Low Vol,-0.25%,?,r_20170804-053006
15673,BIP,728,BipCoin,"$18,154 ",$0.011802,"1,538,251",Low Vol,-14.16%,-79.92%,-79.66%,r_20170804-053006
15674,VASH,199,VPNCoin,"$6,615,774 ",$0.016525,"400,339,746",*,"$309,458",-0.15%,2.79%,r_20170804-053006
15675,BITGOLD,569,bitGold,"$130,111 ",$1446.17,89.9694,*,Low Vol,4.53%,14.43%,r_20170804-053006
15676,RBY,169,Rubycoin,"$9,229,074 ",$0.374919,"24,616,182",*,"$11,106",-0.25%,5.89%,r_20170804-053006
15677,RBX,357,Ripto Bux,"$714,883 ",$0.001875,"381,236,123",*,"$6,492",0.23%,-1.05%,r_20170804-053006
15678,BITBTC,413,bitBTC,"$193,296 ",$2690.08,71.8551,*,"$65,050",-0.61%,-0.60%,r_20170804-053006
15679,DOPE,276,DopeCoin,"$2,290,264 ",$0.020617,"111,085,648",*,"$27,624",-1.84%,0.83%,r_20170804-053006
15680,RBT,621,Rimbit,"$68,251 ",$0.000591,"115,499,623",*,Low Vol,-3.67%,0.67%,r_20170804-053006
15681,MLN,85,Melon,"$29,738,152 ",$49.61,"599,400",*,"$194,470",0.89%,5.34%,r_20170804-053006
15682,SLR,218,SolarCoin,"$4,780,827 ",$0.134890,"35,442,412",*,"$20,858",-1.15%,0.20%,r_20170804-053006
15683,SLS,158,SaluS,"$10,310,094 ",$10.27,"1,003,992",*,"$30,531",2.81%,2.88%,r_20170804-053006
15684,STORJ,86,Storj,"$29,457,918 ",$0.419697,"70,188,535",*,"$221,540",1.80%,0.46%,r_20170804-053006
15685,DHG,834,DHG,? ,$0.117614,?,"$9,608",0.00%,-2.33%,4.35%,r_20170804-053006
15686,KARMA,1016,Karmacoin,? ,$0.000028,?,Low Vol,?,2.76%,3.27%,r_20170804-053006
15687,SKIN,302,SkinCoin,"$1,638,670 ",$0.018582,"88,183,483",*,"$11,377",-2.55%,7.90%,r_20170804-053006
15688,VERI,19,Veritaseum,"$336,027,729 ",$167.49,"2,006,279",*,"$868,492",2.20%,-0.18%,r_20170804-053006
15689,MILO,688,MiloCoin,"$31,999 ",$0.002966,"10,789,954",Low Vol,?,?,-20.61%,r_20170804-053006
15690,ELE,574,Elementrem,"$118,113 ",$0.004653,"25,384,021",Low Vol,-0.25%,12.95%,9.58%,r_20170804-053006
15691,MCO,175,Monaco,"$8,703,190 ",$0.886833,"9,813,786",*,"$193,612",0.65%,-0.62%,r_20170804-053006
15692,MAC,568,Machinecoin,"$131,590 ",$0.006646,"19,801,025",Low Vol,-8.93%,0.26%,-18.64%,r_20170804-053006
15693,ARK,56,Ark,"$63,508,587 ",$0.657009,"96,663,192",*,"$510,432",2.56%,17.52%,r_20170804-053006
15694,NRO,655,Neuro,"$44,543 ",$0.002749,"16,204,572",Low Vol,-0.27%,46.70%,4.85%,r_20170804-053006
15695,DICE,82,Etheroll,"$31,650,835 ",$4.52,"7,001,623",*,"$362,404",-0.13%,-5.59%,r_20170804-053006
15696,RDD,84,ReddCoin,"$30,963,398 ",$0.001083,"28,580,367,247",*,"$437,584",-2.36%,-0.76%,r_20170804-053006
15697,TOKEN,501,SwapToken,"$424,950 ",$0.000028,"15,320,585,365",*,Low Vol,0.30%,36.17%,r_20170804-053006
15698,LGD,307,Legends Room,"$1,611,610 ",$0.805805,"2,000,000",*,"$245,576",-1.77%,1.55%,r_20170804-053006
15699,OTX,366,Octanox,"$593,805 ",$0.075094,"7,907,515","$6,114",5.55%,-16.33%,-37.88%,r_20170804-053006
15700,UNC,957,UNCoin,? ,$0.000028,?,*,Low Vol,-0.25%,2.25%,r_20170804-053006
15701,UNRC,874,UniversalRoya...,? ,$0.005831,?,*,$661,-0.25%,-8.24%,r_20170804-053006
15702,XGR,516,GoldReserve,"$299,883 ",$0.017464,"17,171,382",**,Low Vol,-0.25%,7.37%,r_20170804-053006
15703,RIDE,710,Ride My Car,"$24,547 ",$0.000242,"101,235,728",*,Low Vol,1.17%,27.57%,r_20170804-053006
15704,AMMO,723,Ammo Rewards,"$19,435 ",$0.000250,"77,777,777",*,Low Vol,-0.25%,-6.94%,r_20170804-053006
15705,$$$,662,Money,"$40,609 ",$0.000885,"45,887,218",Low Vol,2.92%,8.04%,-4.35%,r_20170804-053006
15706,QAU,125,Quantum,"$15,568,504 ",$0.190957,"81,528,846",*,"$71,867",0.05%,0.79%,r_20170804-053006
15707,IMS,660,Independent M...,"$41,598 ",$0.007748,"5,368,934",Low Vol,-0.24%,-27.36%,-54.58%,r_20170804-053006
15708,BGC,812,BagCoin,? ,$0.004769,?,"$108,714",-6.29%,0.88%,-2.30%,r_20170804-053006
15709,CLINT,1005,Clinton,? ,$0.003259,?,*,Low Vol,?,0.02%,r_20170804-053006
15710,WA,828,WA Space,? ,$0.032763,?,"$14,242",4.05%,5.53%,-2.45%,r_20170804-053006
15711,PAY,45,TenX,"$112,194,831 ",$1.07,"104,661,310",*,"$2,571,170",0.91%,16.02%,r_20170804-053006
15712,ZYD,737,Zayedcoin,"$16,469 ",$0.002638,"6,243,840",Low Vol,-0.25%,-22.29%,-40.26%,r_20170804-053006
15713,MUSE,111,MUSE,"$18,252,245 ",$0.013276,"1,374,840,478",*,"$3,662",-3.64%,9.35%,r_20170804-053006
15714,TOPAZ,929,Topaz Coin,? ,$0.103971,?,Low Vol,-0.24%,40.13%,126.31%,r_20170804-053006
15715,BGR,961,Bongger,? ,$0.000052,?,Low Vol,-0.01%,?,-6.34%,r_20170804-053006
15716,HBN,528,HoboNickels,"$259,957 ",$0.004717,"55,108,239",Low Vol,-0.24%,3.15%,-23.09%,r_20170804-053006
15717,BIGUP,642,BigUp,"$57,713 ",$0.000028,"2,078,648,939",Low Vol,-0.24%,-47.88%,-4.75%,r_20170804-053006
15718,ELCO,1001,ELcoin,? ,$8.21,?,*,Low Vol,?,?,r_20170804-053006
15719,EXP,124,Expanse,"$15,755,179 ",$2.03,"7,753,571","$195,989",-0.56%,6.50%,10.41%,r_20170804-053006
15720,IMX,725,Impact,"$18,601 ",$0.000170,"109,442,378",Low Vol,-0.22%,-11.39%,-30.91%,r_20170804-053006
15721,TIX,303,Tickets,"$1,622,913 ",$0.000024,"66,876,281,414","$45,603",1.11%,0.55%,-2.34%,r_20170804-053006
15722,PAK,504,Pakcoin,"$401,405 ",$0.010233,"39,228,100",Low Vol,3.26%,6.12%,-17.37%,r_20170804-053006
15723,BSTY,401,GlobalBoost-Y,"$258,364 ",$0.020868,"12,381,160",$576,0.07%,5.52%,19.06%,r_20170804-053006
15724,BEST,885,BestChain,? ,$0.001305,?,Low Vol,-6.11%,-8.31%,-22.11%,r_20170804-053006
15725,ZNE,747,Zonecoin,"$14,228 ",$0.005510,"2,581,970",Low Vol,?,0.96%,?,r_20170804-053006
15726,BUK,1027,CryptoBuck,? ,$0.044460,?,?,?,?,?,r_20170804-053006
15727,VOYA,936,Voyacoin,? ,$0.833971,?,Low Vol,-0.25%,2.25%,-52.90%,r_20170804-053006
15728,LINX,409,Linx,"$207,380 ",$0.049103,"4,223,350","$12,725",-1.49%,5.43%,-2.08%,r_20170804-053006
15729,EGO,743,EGO,"$14,993 ",$0.000250,"60,000,001",*,Low Vol,-0.24%,2.25%,r_20170804-053006
15730,PZM,225,PRIZM,"$4,390,275 ",$0.968068,"4,535,089",*,"$9,313",-0.21%,-5.70%,r_20170804-053006
15731,LTBC,533,LTBcoin,"$217,833 ",$0.000441,"493,863,915",*,Low Vol,?,?,r_20170804-053006
15732,EDRC,924,EDRCoin,? ,$0.019047,?,*,Low Vol,-0.25%,-1.79%,r_20170804-053006
15733,GEERT,464,GeertCoin,"$9,643 ",$0.001894,"5,091,200","$1,153",-0.09%,5.92%,-25.36%,r_20170804-053006
15734,DCY,370,Dinastycoin,"$545,055 ",$0.000446,"1,222,784,395","$1,762",5.53%,2.51%,-16.17%,r_20170804-053006
15735,BITUSD,241,bitUSD,"$3,601,294 ",$0.995454,"3,617,740",*,"$158,290",-0.39%,-0.03%,r_20170804-053006
15736,DCT,65,DECENT,"$47,123,463 ",$0.918477,"51,306,089",*,"$980,307",-0.35%,4.75%,r_20170804-053006
15737,LEPEN,911,LePen,? ,$0.000057,?,*,Low Vol,-0.22%,7.20%,r_20170804-053006
15738,DCR,38,Decred,"$158,045,266 ",$28.92,"5,465,328","$597,858",-0.01%,-0.32%,18.50%,r_20170804-053006
15739,RIC,245,Riecoin,"$3,365,549 ",$0.093483,"36,001,875","$106,112",-1.00%,2.83%,6.77%,r_20170804-053006
15740,GARY,869,President Joh...,? ,$0.113752,?,*,$846,-0.24%,-13.22%,r_20170804-053006
15741,ZENI,261,Zennies,"$2,803,293 ",$0.002801,"1,000,775,663",*,"$12,532",-0.09%,3.94%,r_20170804-053006
15742,OMC,1022,Omicron,? ,$0.138924,?,*,Low Vol,?,1.92%,r_20170804-053006
15743,BNX,691,BnrtxCoin,"$29,448 ",$0.001433,"20,548,501",Low Vol,0.19%,2.37%,-10.34%,r_20170804-053006
15744,HAL,619,Halcyon,"$69,261 ",$0.014216,"4,872,199",Low Vol,20.46%,-9.41%,-26.91%,r_20170804-053006
15745,PASC,204,Pascal Coin,"$5,833,481 ",$0.483048,"12,076,400","$350,745",-3.20%,23.20%,9.15%,r_20170804-053006
15746,BOST,532,BoostCoin,"$230,416 ",$0.019435,"11,855,487",Low Vol,7.50%,72.30%,-84.55%,r_20170804-053006
15747,RISE,182,Rise,"$7,943,679 ",$0.073972,"107,387,215",*,"$64,955",-4.03%,-1.19%,r_20170804-053006
15748,THS,964,TechShares,? ,$0.476777,?,*,Low Vol,-0.24%,-17.99%,r_20170804-053006
15749,EQT,300,EquiTrader,"$1,686,896 ",$0.273939,"6,157,927","$15,552",-7.81%,6.57%,-10.35%,r_20170804-053006
15750,BENJI,706,BenjiRolls,"$25,187 ",$0.001278,"19,704,469",Low Vol,-0.24%,-16.54%,-48.33%,r_20170804-053006
15751,BNT,49,Bancor,"$81,681,107 ",$2.00,"40,772,871",*,"$1,446,810",0.02%,0.90%,r_20170804-053006
15752,DASH,8,Dash,"$1,399,903,276 ",$187.49,"7,466,430","$29,883,000",-0.71%,3.23%,-3.52%,r_20170804-053006
15753,SIGT,285,Signatum,"$1,917,200 ",$0.032499,"58,992,962","$225,237",-1.07%,-0.25%,-19.46%,r_20170804-053006
15754,BSTAR,458,Blackstar,"$17,514 ",$0.000028,"630,795,971",*,$680,-0.24%,2.25%,r_20170804-053006
15755,BNB,155,Binance Coin,"$10,459,300 ",$0.104593,"100,000,000",*,"$294,825",-0.41%,3.74%,r_20170804-053006
15756,WEX,459,Wexcoin,"$17,280 ",$0.083565,"206,791",*,"$2,780",-0.24%,-22.44%,r_20170804-053006
15757,THC,298,HempCoin,"$1,698,191 ",$0.007580,"224,041,897","$46,356",-4.78%,5.80%,6.82%,r_20170804-053006
15758,E4ROW,344,E4ROW,"$854,057 ",$0.204908,"4,168,000",*,"$3,332",1.10%,?,r_20170804-053006
15759,PI,975,PiCoin,? ,$0.001444,?,Low Vol,-0.24%,50.84%,-36.75%,r_20170804-053006
15760,PHO,663,Photon,"$40,069 ",$0.000002,"18,716,019,640",Low Vol,-0.02%,-15.14%,-42.84%,r_20170804-053006
15761,SPEX,609,SproutsExtreme,"$79,591 ",$0.000028,"2,866,607,586",*,Low Vol,-0.24%,?,r_20170804-053006
15762,BURST,120,Burst,"$16,171,086 ",$0.008952,"1,806,486,186","$494,302",0.73%,4.92%,5.28%,r_20170804-053006
15763,ZEIT,251,Zeitcoin,"$3,060,624 ",$0.000083,"36,936,446,819","$7,886",45.52%,49.14%,23.76%,r_20170804-053006
15764,SWIFT,277,Bitswift,"$2,257,142 ",$0.555296,"4,064,754",*,"$1,969",4.35%,2.78%,r_20170804-053006
15765,MALC,819,Malcoin,? ,$36.19,?,*,"$43,174",-0.24%,4.95%,r_20170804-053006
15766,SYS,54,SysCoin,"$66,824,545 ",$0.126903,"526,579,714","$769,450",0.76%,-2.18%,23.40%,r_20170804-053006
15767,QWARK,255,Qwark,"$2,940,014 ",$0.105812,"27,785,259",*,"$204,053",6.33%,45.39%,r_20170804-053006
15768,CCN,393,Cannacoin,"$358,002 ",$0.076195,"4,698,467",$536,-1.23%,-68.73%,78.21%,r_20170804-053006
15769,MZC,522,MazaCoin,"$273,615 ",$0.000250,"1,092,618,137",Low Vol,-0.23%,-6.17%,-24.24%,r_20170804-053006
15770,KIC,566,KibiCoin,"$131,904 ",$0.008972,"14,701,000",Low Vol,-0.08%,-5.43%,-41.41%,r_20170804-053006
15771,DRM,624,Dreamcoin,"$66,019 ",$0.026977,"2,447,245",*,Low Vol,?,0.86%,r_20170804-053006
15772,YES,943,Yescoin,? ,$0.000008,?,Low Vol,-0.26%,-66.72%,-69.48%,r_20170804-053006
15773,RAREPEPEP,535,Rare Pepe Party,"$210,789 ",$11.71,"18,000",*,Low Vol,-0.62%,?,r_20170804-053006
15774,INSANE,470,InsaneCoin,"$2,485,898 ",$0.135526,"18,342,592",Low Vol,-14.45%,-15.47%,-21.22%,r_20170804-053006
15775,EMD,403,Emerald Crypto,"$232,439 ",$0.012159,"19,117,129","$1,020",-0.24%,3.09%,-10.75%,r_20170804-053006
15776,FDC,788,Future Digita...,"$2,981 ",$0.001083,"2,753,201",Low Vol,-0.25%,89.90%,-16.52%,r_20170804-053006
15777,Q2C,546,QubitCoin,"$172,051 ",$0.000694,"247,869,760",Low Vol,-0.24%,6.51%,-19.69%,r_20170804-053006
15778,DMD,197,Diamond,"$7,010,789 ",$3.17,"2,214,966","$22,802",1.07%,-0.53%,-4.59%,r_20170804-053006
15779,CRW,137,Crown,"$13,216,092 ",$0.900266,"14,680,208","$42,360",-0.05%,-1.00%,11.18%,r_20170804-053006
15780,EMC,73,Emercoin,"$38,872,989 ",$0.960663,"40,464,751","$166,580",-0.64%,1.63%,-2.02%,r_20170804-053006
15781,EMB,388,EmberCoin,"$397,200 ",$0.000083,"4,770,168,731",*,"$10,945",-0.24%,24.05%,r_20170804-053006
15782,FRGC,803,Fargocoin,? ,$7.63,?,"$1,368,230",0.37%,1.19%,0.86%,r_20170804-053006
15783,BELA,200,BelaCoin,"$6,586,291 ",$0.178982,"36,798,625","$66,530",-0.52%,7.50%,17.34%,r_20170804-053006
15784,SKY,105,Skycoin,"$19,886,467 ",$3.42,"5,820,526",*,"$12,046",-0.89%,-5.87%,r_20170804-053006
15785,SYNC,998,Sync,? ,$129.33,?,*,Low Vol,?,?,r_20170804-053006
15786,SLG,585,Sterlingcoin,"$104,661 ",$0.025068,"4,175,137",Low Vol,0.64%,5.53%,-12.78%,r_20170804-053006
15787,CRB,228,Creditbit,"$4,319,523 ",$0.363745,"11,875,141",*,"$258,699",-2.18%,-2.03%,r_20170804-053006
15788,GBT,719,GameBet Coin,"$21,357 ",$0.001004,"21,262,780",*,Low Vol,?,2.75%,r_20170804-053006
15789,EMV,258,Ethereum Movi...,"$2,901,026 ",$0.435154,"6,666,666",*,$642,-0.11%,3.55%,r_20170804-053006
15790,EMP,861,EMoneyPower,? ,$0.081547,?,*,"$1,266",-0.32%,2.00%,r_20170804-053006
15791,SYNX,262,Syndicate,"$2,778,958 ",$0.195420,"14,220,440",*,"$466,792",-1.37%,9.55%,r_20170804-053006
15792,TRST,130,WeTrust,"$14,370,403 ",$0.155950,"92,147,500",*,"$130,730",-0.64%,8.36%,r_20170804-053006
15793,ROUND,76,Round,"$34,620,500 ",$0.040730,"850,000,000",*,"$197,682",0.08%,5.85%,r_20170804-053006
15794,BOAT,733,Doubloon,"$17,204 ",$0.000928,"18,547,845",Low Vol,-0.11%,3.78%,-9.01%,r_20170804-053006
