,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
1412204,BTC,1,Bitcoin,"$47,487,058,545 ",$2880.12,"16,487,875","$1,042,890,000",0.90%,4.21%,3.24%,r_20170804-154505
1413219,BTC,1,Bitcoin,"$52,667,914,060 ",$3193.64,"16,491,500","$1,417,690,000",0.99%,0.76%,18.96%,r_20170806-093005
1414244,BTC,1,Bitcoin,"$56,918,175,676 ",$3450.64,"16,494,962","$1,590,840,000",0.50%,6.69%,20.96%,r_20170808-051505
1415264,BTC,1,Bitcoin,"$54,125,562,358 ",$3282.12,"16,491,037","$1,962,530,000",0.28%,12.59%,21.20%,r_20170806-015505
1416285,BTC,1,Bitcoin,"$53,259,318,550 ",$3229.21,"16,492,987","$1,031,360,000",-0.16%,0.71%,17.67%,r_20170807-045505
1417309,BTC,1,Bitcoin,"$56,740,048,691 ",$3439.51,"16,496,550","$1,765,500,000",0.50%,2.20%,26.34%,r_20170808-233006
1418334,BTC,1,Bitcoin,"$52,217,049,648 ",$3166.32,"16,491,400","$1,439,630,000",-1.17%,0.42%,17.99%,r_20170806-082005
1419352,BTC,1,Bitcoin,"$53,554,104,655 ",$3247.30,"16,491,887","$1,286,930,000",1.02%,1.98%,19.89%,r_20170806-151006
1420373,BTC,1,Bitcoin,"$47,504,583,413 ",$2881.03,"16,488,750","$990,635,000",-0.51%,3.55%,3.51%,r_20170805-011505
1421391,BTC,1,Bitcoin,"$47,960,642,784 ",$2908.68,"16,488,800","$1,000,460,000",0.65%,5.03%,4.58%,r_20170805-022006
1422411,BTC,1,Bitcoin,"$55,855,232,411 ",$3385.93,"16,496,275","$1,699,620,000",-0.03%,1.42%,24.33%,r_20170808-184006
1423432,BTC,1,Bitcoin,"$54,082,131,706 ",$3279.28,"16,492,075","$1,248,920,000",0.76%,1.08%,20.43%,r_20170806-173005
1424457,BTC,1,Bitcoin,"$55,641,764,904 ",$3373.46,"16,493,975","$1,338,470,000",0.24%,3.71%,19.98%,r_20170807-160506
1425477,BTC,1,Bitcoin,"$53,059,650,663 ",$3217.15,"16,492,750","$1,071,550,000",0.06%,-1.59%,17.47%,r_20170807-013005
1426502,BTC,1,Bitcoin,"$56,598,627,087 ",$3431.27,"16,494,950","$1,551,740,000",0.31%,6.28%,20.08%,r_20170808-042505
1427523,BTC,1,Bitcoin,"$55,981,263,952 ",$3393.57,"16,496,275","$1,703,760,000",0.26%,1.64%,24.60%,r_20170808-183505
1428545,BTC,1,Bitcoin,"$46,985,401,239 ",$2849.61,"16,488,362","$1,008,300,000",-0.05%,2.87%,1.94%,r_20170804-205005
1429568,BTC,1,Bitcoin,"$55,188,084,022 ",$3345.83,"16,494,587","$1,445,460,000",-0.93%,4.23%,16.59%,r_20170808-005505
1430591,BTC,1,Bitcoin,"$55,155,280,754 ",$3343.94,"16,494,100","$1,332,940,000",-0.35%,2.47%,18.43%,r_20170807-172505
